"Case_Type","Country/Region","State/Province/County","US State Abbreviation","Original Province/State","Latitude","Longitude","Recorded Date at 0000 GMT","Cumulative Cases","Cases Reported for Day"
"Deaths","Argentina","",,"","-38.4161","-63.6167","01/26/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","01/27/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","01/28/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","01/29/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","01/30/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","01/31/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/01/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/02/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/03/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/04/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/05/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/06/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/07/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/08/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/09/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/10/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/11/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/12/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/13/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/14/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/15/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/16/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/17/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/18/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/19/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/20/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/21/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/22/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/23/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/24/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/25/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/26/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/27/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/28/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","02/29/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/01/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/02/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/03/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/04/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/05/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/06/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/07/20","0","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/08/20","1","1"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/09/20","1","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/10/20","1","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/11/20","1","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/12/20","1","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/13/20","2","1"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/14/20","2","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/15/20","2","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/16/20","2","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/17/20","2","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/18/20","2","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/19/20","3","1"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/20/20","3","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/21/20","4","1"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/22/20","4","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/23/20","4","0"
"Deaths","Argentina","",,"","-38.4161","-63.6167","03/24/20","6","2"
"Deaths","Armenia","",,"","40.0691","45.0382","01/22/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/23/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/24/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/25/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/26/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/27/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/28/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/29/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/30/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","01/31/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/01/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/02/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/03/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/04/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/05/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/06/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/07/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/08/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/09/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/10/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/11/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/12/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/13/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/14/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/15/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/16/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/17/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/18/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/19/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/20/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/21/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/22/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/23/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/24/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/25/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/26/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/27/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/28/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","02/29/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/01/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/02/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/03/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/04/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/05/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/06/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/07/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/08/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/09/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/10/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/11/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/12/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/13/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/14/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/15/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/16/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/17/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/18/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/19/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/20/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/21/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/22/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/23/20","0","0"
"Deaths","Armenia","",,"","40.0691","45.0382","03/24/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/22/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/23/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/24/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/25/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/26/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/27/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/28/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/29/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/30/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","01/31/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/01/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/02/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/03/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/04/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/05/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/06/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/07/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/08/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/09/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/10/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/11/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/12/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/13/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/14/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/15/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/16/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/17/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/18/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/19/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/20/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/21/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/22/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/23/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/24/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/25/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/26/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/27/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/28/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","02/29/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/01/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/02/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/03/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/04/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/05/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/06/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/07/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/08/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/09/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/10/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/11/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/12/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/13/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/14/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/15/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/16/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/17/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/18/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/19/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/20/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/21/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/22/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/23/20","0","0"
"Deaths","Australia","Australian Capital Territory",,"Australian Capital Territory","-35.4735","149.0124","03/24/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/22/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/23/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/24/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/25/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/26/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/27/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/28/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/29/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/30/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","01/31/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/01/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/02/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/03/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/04/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/05/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/06/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/07/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/08/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/09/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/10/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/11/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/12/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/13/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/14/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/15/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/16/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/17/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/18/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/19/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/20/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/21/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/22/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/23/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/24/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/25/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/26/20","0","0"
"Deaths","Australia","New South Wales",,"New South Wales","-33.8688","151.2093","02/27/20","0","0"
